date,store,category,units_sold,revenue,revenue_rolling_7,revenue_rolling_30
2023-07-24,Store_B,Jackets,218,9082.75,10278.174285714285,10809.586000000001
2023-07-24,Store_B,Dresses,205,11576.51,9326.372857142856,10785.918666666665
2023-07-24,Store_B,Shoes,186,4723.67,8576.26,10367.45
2023-07-24,Store_B,Accessories,187,16499.98,9148.880000000001,10736.735333333334
2023-07-24,Store_C,T-Shirts,207,15022.32,10153.381428571429,10750.341333333334
2023-07-24,Store_B,T-Shirts,206,13957.75,10445.692857142856,10978.058333333332
2023-07-25,Store_C,Shoes,177,4493.43,10765.201428571429,10559.458
2023-07-25,Store_C,Accessories,188,15136.78,11630.062857142857,10948.887666666667
2023-07-25,Store_D,T-Shirts,210,6733.62,10938.221428571429,11047.312333333333
2023-07-25,Store_D,Jeans,198,11511.17,11907.864285714286,11268.876666666667
2023-07-25,Store_D,Jackets,217,6389.51,10463.511428571428,11252.204333333333
2023-07-25,Store_D,Dresses,197,13462.15,10240.630000000001,11369.935333333333
2023-07-25,Store_E,Jeans,220,14055.64,10254.614285714286,11743.126666666667
2023-07-25,Store_D,Accessories,212,15366.36,11807.89,12008.115333333331
2023-07-25,Store_E,T-Shirts,164,8237.26,10822.244285714285,11936.280999999999
2023-07-25,Store_E,Jackets,181,4691.4,10530.498571428572,11505.652
2023-07-25,Store_E,Dresses,194,17382.77,11369.298571428571,11886.970666666666
2023-07-25,Store_E,Shoes,208,17868.2,13009.111428571428,12168.723
2023-07-25,Store_C,Dresses,201,8554.69,12308.045714285716,11760.698333333332
2023-07-25,Store_D,Shoes,203,11510.15,11944.404285714287,11552.788666666667
2023-07-25,Store_E,Accessories,197,15740.51,11997.854285714286,11555.869666666667
2023-07-25,Store_C,Jackets,180,13364.47,12730.312857142857,11471.818666666666
2023-07-25,Store_C,T-Shirts,193,11537.38,13708.31,11504.840999999999
2023-07-25,Store_C,Jeans,210,7181.47,12250.981428571427,11231.480333333335
2023-07-25,Store_A,T-Shirts,203,10006.44,11127.872857142856,10957.057666666668
2023-07-25,Store_A,Jeans,207,6139.9,10782.902857142855,10829.239
2023-07-25,Store_A,Jackets,194,11095.38,10723.65,10782.696999999998
2023-07-25,Store_A,Shoes,200,8200.22,9646.465714285714,10789.677333333333
2023-07-25,Store_A,Accessories,201,16835.11,10142.271428571428,10953.795333333333
2023-07-25,Store_A,Dresses,218,5060.38,9216.985714285713,11047.245666666666
2023-07-25,Store_B,Jeans,183,5840.69,9025.445714285714,10939.177
2023-07-25,Store_B,Jackets,204,5228.39,8342.867142857142,10727.573
2023-07-25,Store_B,Dresses,198,19789.08,10292.75,11229.753333333332
2023-07-25,Store_B,Shoes,209,6389.9,9620.53857142857,10892.750666666667
2023-07-25,Store_B,Accessories,184,7070.5,9459.15,10627.69
2023-07-25,Store_B,T-Shirts,214,7938.12,8188.151428571428,10427.035666666667
2023-07-26,Store_D,Dresses,222,3796.82,8007.642857142857,10403.815333333334
2023-07-26,Store_C,Accessories,198,13103.23,9045.148571428572,10336.030333333332
2023-07-26,Store_D,T-Shirts,216,19060.64,11021.184285714287,10746.931
2023-07-26,Store_D,Jeans,206,13756.35,10159.365714285714,10821.770333333332
2023-07-26,Store_D,Jackets,210,18163.34,11841.285714285714,11214.231333333333
2023-07-26,Store_D,Shoes,206,18449.03,13466.789999999999,11380.460666666668
2023-07-26,Store_C,Shoes,199,8320.65,13521.437142857143,11189.294333333333
2023-07-26,Store_E,T-Shirts,210,3002.38,13407.945714285714,10777.161666666669
2023-07-26,Store_E,Jeans,172,4682.56,12204.992857142857,10658.671666666667
2023-07-26,Store_E,Jackets,192,4185.25,10079.937142857143,10641.8
2023-07-26,Store_E,Dresses,203,11047.54,9692.964285714286,10430.625666666665
2023-07-26,Store_E,Shoes,221,2490.12,7453.932857142857,9918.023
2023-07-26,Store_D,Accessories,215,20071.51,7685.715714285713,10301.917
2023-07-26,Store_C,Dresses,209,7567.34,7578.099999999999,10170.49
2023-07-26,Store_E,Accessories,213,8214.18,8322.642857142857,9919.612333333333
2023-07-26,Store_C,Jeans,206,15689.59,9895.075714285715,9997.116333333333
2023-07-26,Store_A,T-Shirts,218,21712.5,12398.968571428572,10336.287
2023-07-26,Store_A,Jeans,196,19503.15,13606.912857142857,10747.009666666667
2023-07-26,Store_A,Jackets,186,18572.83,15904.442857142858,11032.556
2023-07-26,Store_A,Dresses,230,4343.61,13657.600000000002,10972.679666666667
2023-07-26,Store_A,Shoes,197,15971.57,14858.204285714286,11135.219333333334
2023-07-26,Store_A,Accessories,204,4255.3,14292.65,11003.722
2023-07-26,Store_C,Jackets,210,12447.3,13829.465714285716,10857.461666666666
2023-07-26,Store_B,Jeans,177,16764.41,13122.595714285717,11247.596
2023-07-26,Store_B,Jackets,213,3992.09,10906.73,11185.975999999999
2023-07-26,Store_B,Dresses,213,12648.47,10060.392857142857,11433.312000000002
2023-07-26,Store_B,Shoes,214,11186.41,11037.935714285713,11146.556333333334
2023-07-26,Store_B,Accessories,188,4486.88,9397.265714285715,11083.122333333333
2023-07-26,Store_C,T-Shirts,171,7359.69,9840.75,11092.761999999999
2023-07-26,Store_B,T-Shirts,198,14161.73,10085.66857142857,11300.215666666665
2023-07-27,Store_D,T-Shirts,213,4339.86,8310.732857142857,11318.317000000001
2023-07-27,Store_D,Jeans,231,14502.47,9812.215714285714,11364.958333333334
2023-07-27,Store_D,Jackets,208,14871.98,10129.86,11225.336333333333
2023-07-27,Store_D,Dresses,191,9593.67,9902.325714285715,11086.580333333335
2023-07-27,Store_D,Shoes,204,15679.74,11501.305714285714,11003.793666666666
2023-07-27,Store_D,Accessories,203,12067.1,12173.792857142858,10791.062666666667
2023-07-27,Store_E,Jackets,218,4893.89,10849.815714285714,10676.837333333333
2023-07-27,Store_E,Jeans,190,4493.53,10871.768571428573,10726.542333333333
2023-07-27,Store_E,Dresses,190,13046.61,10663.788571428571,11005.344000000001
2023-07-27,Store_E,Shoes,208,6008.79,9397.618571428571,11066.128666666666
2023-07-27,Store_E,Accessories,191,3181.81,8481.638571428572,10803.937666666667
2023-07-27,Store_C,Accessories,197,10675.2,7766.704285714286,11076.773666666668
2023-07-27,Store_E,T-Shirts,197,17887.67,8598.214285714286,11003.979
2023-07-27,Store_C,Shoes,201,14081.79,9910.771428571428,11221.127333333332
2023-07-27,Store_C,Dresses,189,7878.27,10394.305714285714,11209.930333333332
2023-07-27,Store_C,Jackets,205,12608.77,10331.757142857143,11107.236333333334
2023-07-27,Store_A,Jeans,209,5480.94,10256.35,10566.184333333335
2023-07-27,Store_A,Jackets,213,20221.2,12690.548571428571,10590.119333333334
2023-07-27,Store_A,Dresses,190,12509.43,12952.58142857143,10388.006
2023-07-27,Store_A,Shoes,224,3073.48,10836.268571428573,10345.668333333333
2023-07-27,Store_A,Accessories,242,15651.78,11060.552857142857,10335.008666666667
2023-07-27,Store_B,T-Shirts,186,4472.2,10573.971428571429,10342.238666666666
2023-07-27,Store_A,T-Shirts,200,13998.47,10772.5,10393.944333333335
2023-07-27,Store_B,Jackets,204,3519.02,10492.225714285714,9952.431333333334
2023-07-27,Store_B,Dresses,169,10135.42,9051.4,10157.209
2023-07-27,Store_B,Shoes,195,13699.42,9221.398571428572,10192.240666666667
2023-07-27,Store_B,Accessories,198,12592.28,10581.227142857142,10239.103000000001
2023-07-27,Store_C,T-Shirts,189,2134.91,8650.245714285715,10160.704
2023-07-27,Store_C,Jeans,201,12456.92,9790.92,10330.611666666666
2023-07-27,Store_B,Jeans,209,4343.44,8411.630000000001,10003.335333333333
2023-07-28,Store_C,Accessories,185,11078.52,9491.558571428572,10227.957333333332
2023-07-28,Store_D,T-Shirts,194,11783.74,9727.032857142856,10137.333
2023-07-28,Store_D,Jeans,176,8874.33,9037.734285714285,9937.411333333333
2023-07-28,Store_D,Jackets,196,12000.57,8953.204285714286,10017.641333333333
2023-07-28,Store_D,Dresses,230,3738.96,9182.354285714286,9619.615333333331
2023-07-28,Store_D,Shoes,176,12250.26,9152.831428571428,9625.720666666666
2023-07-28,Store_E,Jeans,180,14738.05,10637.775714285714,9953.859333333332
2023-07-28,Store_E,T-Shirts,187,5709.12,9870.718571428572,9994.379000000003
2023-07-28,Store_E,Jackets,186,6416.64,9103.99,9773.38
2023-07-28,Store_E,Dresses,211,12400.78,9607.768571428573,9986.446333333333
2023-07-28,Store_E,Shoes,187,10644.07,9413.982857142857,10235.188333333334
2023-07-28,Store_C,Shoes,193,10882.76,10434.525714285715,10242.107
2023-07-28,Store_D,Accessories,175,4111.41,9271.832857142857,9782.898333333334
2023-07-28,Store_C,Dresses,194,11611.07,8825.121428571429,9700.541000000001
2023-07-28,Store_E,Accessories,211,10588.63,9522.194285714286,9790.886333333334
2023-07-28,Store_C,Jeans,202,18371.62,11230.048571428571,9982.981333333333
2023-07-28,Store_A,T-Shirts,192,10431.1,10948.665714285715,10147.986666666666
2023-07-28,Store_A,Jeans,217,16906.99,11843.36857142857,10037.512999999999
2023-07-28,Store_A,Jackets,204,5344.83,11052.235714285713,9798.693
2023-07-28,Store_A,Dresses,202,13449.96,12386.314285714285,10144.575666666668
2023-07-28,Store_A,Shoes,202,13992.08,12726.458571428573,10089.252333333332
2023-07-28,Store_A,Accessories,243,8080.35,12368.132857142857,10209.524000000001
2023-07-28,Store_C,Jackets,183,3886.27,10298.797142857144,9872.450666666668
2023-07-28,Store_B,Jeans,223,3914.81,9367.89857142857,9885.643666666667
2023-07-28,Store_B,Jackets,185,16976.57,9377.83857142857,10113.681999999999
2023-07-28,Store_B,Dresses,177,4956.21,9322.32142857143,9822.241666666667
2023-07-28,Store_B,Shoes,185,15611.09,9631.054285714286,9922.868666666667
2023-07-28,Store_B,Accessories,224,3563.47,8141.252857142857,9970.487333333333
2023-07-28,Store_C,T-Shirts,194,6757.0,7952.202857142857,9780.49
2023-07-28,Store_B,T-Shirts,190,2426.49,7743.662857142857,9716.591666666667
2023-07-29,Store_C,Shoes,194,6922.98,8173.401428571428,9578.073666666667
2023-07-29,Store_C,Accessories,202,18772.88,8430.017142857143,9811.045
2023-07-29,Store_D,T-Shirts,198,2995.93,8149.977142857142,9615.098333333333
2023-07-29,Store_D,Jeans,183,13377.83,7830.9400000000005,9661.007
2023-07-29,Store_D,Jackets,234,16676.95,9704.294285714286,10092.273333333334
2023-07-29,Store_D,Dresses,205,7630.02,9829.011428571428,9938.265333333335
2023-07-29,Store_E,Jeans,198,2916.21,9898.971428571427,9544.204
2023-07-29,Store_D,Accessories,190,9935.57,10329.341428571428,9685.085666666664
2023-07-29,Store_E,T-Shirts,184,10369.56,9128.867142857143,9816.849666666667
2023-07-29,Store_E,Jackets,204,12787.2,10527.619999999999,9829.730333333333
2023-07-29,Store_E,Dresses,184,15218.81,10790.617142857142,9982.221666666666
2023-07-29,Store_E,Shoes,189,5891.68,9249.864285714286,9815.852333333332
2023-07-29,Store_C,Dresses,179,13139.64,10036.952857142856,10116.793333333333
2023-07-29,Store_D,Shoes,204,2170.88,9930.477142857142,9802.120333333332
2023-07-29,Store_E,Accessories,211,17614.64,11027.487142857144,10036.320666666667
2023-07-29,Store_C,Jackets,215,15281.02,11729.124285714284,9933.300666666666
2023-07-29,Store_C,T-Shirts,203,3292.13,10372.685714285715,9695.335
2023-07-29,Store_A,T-Shirts,206,6139.48,9075.638571428572,9336.418000000001
2023-07-29,Store_A,Jeans,203,18657.13,10899.274285714286,9780.161333333333
2023-07-29,Store_A,Jackets,204,12428.32,10797.657142857144,9746.106666666665
2023-07-29,Store_A,Dresses,214,17185.69,12942.630000000001,9852.560333333333
2023-07-29,Store_A,Shoes,207,18390.62,13053.484285714283,10196.235999999999
2023-07-29,Store_A,Accessories,176,7904.7,11999.724285714286,10330.183666666666
2023-07-29,Store_C,Jeans,191,16678.95,13912.127142857144,10755.654999999999
2023-07-29,Store_B,Jeans,215,14911.34,15165.25,10686.814000000002
2023-07-29,Store_B,Jackets,214,13423.0,14417.517142857143,10969.040333333334
2023-07-29,Store_B,Dresses,212,3485.22,13139.931428571426,10564.844666666666
2023-07-29,Store_B,Shoes,206,14269.54,12723.338571428572,10921.713666666668
2023-07-29,Store_B,Accessories,204,17467.45,12591.457142857142,11278.728666666666
2023-07-29,Store_B,T-Shirts,214,13070.66,13329.451428571429,11633.534333333335
2023-07-30,Store_C,Accessories,183,9096.24,12246.207142857142,11705.976333333332
2023-07-30,Store_D,T-Shirts,204,9480.34,11470.350000000002,11396.225000000002
2023-07-30,Store_D,Jeans,194,15973.66,11834.73,11828.815999999999
2023-07-30,Store_D,Jackets,210,4884.44,12034.618571428571,11545.703000000001
2023-07-30,Store_D,Dresses,201,8314.32,11183.872857142856,11266.948666666667
2023-07-30,Store_D,Shoes,229,19899.79,11531.35,11675.940999999999
2023-07-30,Store_E,Jeans,211,8526.97,10882.251428571428,11862.966333333336
2023-07-30,Store_E,T-Shirts,201,8866.75,10849.467142857144,11827.339000000002
2023-07-30,Store_E,Jackets,202,6584.71,10435.805714285714,11701.177333333333
2023-07-30,Store_E,Dresses,183,13686.51,10109.069999999998,11731.154333333334
2023-07-30,Store_E,Shoes,219,15041.61,11560.094285714285,11725.247666666666
2023-07-30,Store_C,Shoes,181,11388.51,11999.264285714287,11908.475333333334
2023-07-30,Store_D,Accessories,193,14863.79,11279.835714285713,11965.947000000002
2023-07-30,Store_E,Accessories,190,8666.56,11299.777142857143,12182.469666666668
2023-07-30,Store_C,Dresses,200,10539.36,11538.721428571427,11946.627
2023-07-30,Store_C,Jeans,189,13399.66,12512.285714285714,11883.915
2023-07-30,Store_C,Jackets,200,3306.53,11029.431428571426,11884.395
2023-07-30,Store_A,T-Shirts,210,8339.89,10072.042857142858,11957.742
2023-07-30,Store_A,Jeans,186,7790.79,9558.082857142857,11595.530666666666
2023-07-30,Store_A,Jackets,205,9999.26,8863.15,11514.562
2023-07-30,Store_A,Shoes,219,17084.26,10065.67857142857,11511.181000000002
2023-07-30,Store_A,Accessories,196,19586.42,11358.115714285714,11551.041000000001
2023-07-30,Store_A,Dresses,212,18638.71,12106.551428571427,11908.841333333334
2023-07-30,Store_B,Jeans,202,9406.98,12978.044285714286,11666.442333333334
2023-07-30,Store_B,Jackets,209,4173.0,12382.774285714286,11308.497666666666
2023-07-30,Store_B,Dresses,190,14493.08,13340.244285714287,11344.167
2023-07-30,Store_B,Shoes,194,9572.73,13279.311428571427,11547.084
2023-07-30,Store_B,Accessories,197,18525.66,13485.225714285712,11688.954666666665
2023-07-30,Store_C,T-Shirts,184,14856.57,12809.532857142856,11601.925333333334
2023-07-30,Store_B,T-Shirts,221,5158.82,10883.834285714285,11338.197333333334
2023-07-31,Store_D,Jackets,206,15777.63,11793.927142857141,11560.910333333333
2023-07-31,Store_C,Shoes,199,9909.63,12613.445714285714,11575.22
2023-07-31,Store_C,Accessories,187,7826.04,11661.011428571426,11303.632666666666
2023-07-31,Store_D,T-Shirts,184,13874.4,12275.535714285714,11603.298
2023-07-31,Store_D,Jeans,205,5336.11,10391.314285714283,11504.024333333333
2023-07-31,Store_D,Dresses,191,9248.39,9590.145714285713,11148.977666666668
2023-07-31,Store_C,Dresses,201,13469.21,10777.344285714285,11313.719
2023-07-31,Store_D,Accessories,186,3979.86,9091.948571428571,11150.822666666667
2023-07-31,Store_E,T-Shirts,228,20527.58,10608.798571428571,11615.585
2023-07-31,Store_E,Jeans,184,9918.76,10907.75857142857,11489.993333333334
2023-07-31,Store_E,Jackets,194,13126.97,10800.982857142857,11426.172
2023-07-31,Store_E,Dresses,200,6450.82,10960.227142857142,11261.582333333334
2023-07-31,Store_E,Shoes,178,16380.42,11979.08857142857,11312.136666666665
2023-07-31,Store_D,Shoes,192,4696.24,10725.807142857144,11179.792666666666
2023-07-31,Store_E,Accessories,194,19072.51,12881.9,11464.231
2023-07-31,Store_C,Jackets,210,8576.47,11174.598571428573,11303.458
2023-07-31,Store_C,T-Shirts,199,19452.72,12536.592857142856,11841.664333333332
2023-07-31,Store_A,T-Shirts,202,3694.4,11189.082857142856,11686.814666666665
2023-07-31,Store_A,Jeans,205,10414.46,11755.317142857142,11774.270333333332
2023-07-31,Store_A,Jackets,228,3587.22,9927.717142857144,11560.535666666665
2023-07-31,Store_A,Dresses,171,3501.46,9757.034285714284,11107.775666666665
2023-07-31,Store_A,Shoes,189,3300.85,7503.9400000000005,10564.923333333332
2023-07-31,Store_A,Accessories,198,13769.63,8245.82,10402.620666666666
2023-07-31,Store_C,Jeans,197,10870.97,7019.855714285714,10451.420333333333
2023-07-31,Store_B,Jeans,223,8119.28,7651.981428571428,10582.962999999998
2023-07-31,Store_B,Jackets,209,20143.87,9041.897142857142,10771.322666666665
2023-07-31,Store_B,Dresses,187,17115.64,10974.528571428571,11022.752999999999
2023-07-31,Store_B,Shoes,190,12834.78,12307.86,10833.057
2023-07-31,Store_B,Accessories,203,13208.47,13723.234285714285,10778.120333333332
2023-07-31,Store_B,T-Shirts,196,13305.69,13656.957142857145,11049.682666666666
2023-08-01,Store_D,T-Shirts,178,11612.52,13762.892857142857,10910.845666666666
2023-08-01,Store_D,Jeans,182,8067.79,13755.537142857143,10849.451
2023-08-01,Store_D,Jackets,183,8781.01,12132.271428571428,10881.283333333333
2023-08-01,Store_D,Dresses,206,2444.96,10036.460000000001,10500.302
2023-08-01,Store_D,Shoes,199,4791.98,8887.488571428572,10482.164333333332
2023-08-01,Store_D,Accessories,207,17718.99,9531.848571428573,10764.517666666665
2023-08-01,Store_E,Jackets,208,16706.11,10017.622857142856,10872.414333333332
2023-08-01,Store_E,Jeans,188,13843.83,10336.381428571429,11201.213333333331
2023-08-01,Store_E,Dresses,214,14681.24,11281.16,11006.335333333333
2023-08-01,Store_E,Shoes,223,2473.43,10380.077142857144,10758.157666666666
2023-08-01,Store_E,Accessories,199,3548.29,10537.695714285714,10438.868333333334
2023-08-01,Store_C,Accessories,225,10427.71,11342.800000000001,10571.431333333332
2023-08-01,Store_E,T-Shirts,201,7815.19,9927.971428571427,10285.923666666666
2023-08-01,Store_C,Shoes,206,8172.72,8708.915714285713,10401.806333333334
2023-08-01,Store_C,Dresses,191,8006.97,7875.078571428572,10032.954999999998
2023-08-01,Store_A,T-Shirts,179,13062.01,7643.759999999999,10182.473
2023-08-01,Store_C,Jackets,195,11668.93,8957.402857142859,9923.013333333332
2023-08-01,Store_A,Jeans,215,11859.46,10144.712857142858,10195.182
2023-08-01,Store_A,Jackets,205,15198.06,10826.191428571428,10354.635333333334
2023-08-01,Store_A,Dresses,203,19235.14,12457.612857142858,10876.232666666669
2023-08-01,Store_A,Accessories,180,11625.69,12950.894285714285,11147.040333333334
2023-08-01,Store_B,T-Shirts,227,8409.51,13008.4,11317.329000000002
2023-08-01,Store_A,Shoes,185,3699.37,11670.880000000001,10981.653666666669
2023-08-01,Store_B,Jackets,210,6887.15,10987.76857142857,10848.859666666665
2023-08-01,Store_B,Dresses,206,11961.08,11002.285714285714,10976.919666666667
2023-08-01,Store_B,Shoes,189,3166.01,9283.421428571428,10410.991000000002
2023-08-01,Store_B,Accessories,209,10620.73,8052.791428571429,10194.494
2023-08-01,Store_C,T-Shirts,199,18864.07,9086.845714285713,10395.470333333333
2023-08-01,Store_C,Jeans,181,3503.29,8385.957142857143,10071.964333333333
2023-08-01,Store_B,Jeans,206,18304.31,10472.377142857144,10238.585
2023-08-02,Store_D,Dresses,204,17341.95,11965.92,10429.565999999999
2023-08-02,Store_C,Accessories,211,11038.55,11834.130000000001,10528.591333333334
2023-08-02,Store_D,T-Shirts,193,18817.17,14070.009999999998,10863.130000000001
2023-08-02,Store_D,Jeans,198,13496.77,14480.872857142856,11231.523666666666
2023-08-02,Store_D,Jackets,180,11100.7,13371.820000000002,11441.814333333334
2023-08-02,Store_D,Shoes,192,12778.31,14696.822857142857,11277.125
2023-08-02,Store_C,Shoes,219,13349.15,13988.942857142858,11165.226333333334
2023-08-02,Store_E,T-Shirts,207,5287.7,12266.907142857142,10880.022
2023-08-02,Store_E,Jeans,168,10571.72,12200.217142857144,10743.038
2023-08-02,Store_E,Jackets,186,11154.9,11105.607142857143,11032.420333333335
2023-08-02,Store_E,Dresses,196,12033.52,10896.57142857143,11315.261333333332
2023-08-02,Store_E,Shoes,182,6058.55,10176.264285714287,11169.622666666668
2023-08-02,Store_E,Accessories,189,9006.62,9637.451428571429,11209.337000000001
2023-08-02,Store_D,Accessories,184,11900.4,9430.487142857144,11333.592999999999
2023-08-02,Store_C,Dresses,213,14799.39,10789.3,11560.007000000001
2023-08-02,Store_A,T-Shirts,183,3467.05,9774.347142857141,11240.175
2023-08-02,Store_C,Jeans,214,19133.72,10914.17857142857,11489.001333333335
2023-08-02,Store_C,Jackets,210,16257.73,11517.637142857142,11635.610333333334
2023-08-02,Store_A,Jeans,192,12714.71,12468.517142857143,11552.832
2023-08-02,Store_A,Jackets,208,18362.02,13805.002857142857,11523.728
2023-08-02,Store_A,Dresses,214,14956.4,14241.574285714287,11634.751666666667
2023-08-02,Store_A,Accessories,206,14834.13,14246.537142857143,11848.905666666666
2023-08-02,Store_B,T-Shirts,207,13532.42,15684.447142857143,12176.673999999999
2023-08-02,Store_A,Shoes,185,17872.4,15504.25857142857,12542.849
2023-08-02,Store_B,Jackets,199,19567.83,15977.130000000001,12796.407333333333
2023-08-02,Store_B,Dresses,196,14999.72,16303.56,13190.864333333333
2023-08-02,Store_B,Shoes,206,2091.08,13979.14,12906.542666666668
2023-08-02,Store_B,Accessories,194,18070.21,14423.970000000001,12880.080666666667
2023-08-02,Store_C,T-Shirts,194,2001.55,12590.744285714287,12830.022666666668
2023-08-02,Store_B,Jeans,195,15826.09,12918.41142857143,12747.415333333334
2023-08-03,Store_D,Dresses,227,3780.71,10905.312857142857,12295.374000000002
2023-08-03,Store_C,Accessories,215,3766.13,8647.927142857143,12052.960000000001
2023-08-03,Store_D,T-Shirts,191,5638.07,7310.5485714285705,11613.656666666666
2023-08-03,Store_D,Jeans,199,2643.03,7389.398571428571,11251.865333333333
2023-08-03,Store_D,Jackets,206,2581.15,5176.675714285715,10967.880333333334
2023-08-03,Store_D,Shoes,220,6944.17,5882.7642857142855,10773.409000000001
2023-08-03,Store_E,Accessories,221,2764.0,4016.7514285714287,10420.570666666667
2023-08-03,Store_E,T-Shirts,188,16622.34,5851.2699999999995,10798.392
2023-08-03,Store_E,Jeans,182,4517.12,5958.5542857142855,10596.572000000002
2023-08-03,Store_E,Jackets,188,12617.97,6955.682857142857,10645.340999999999
2023-08-03,Store_E,Dresses,182,7475.69,7646.062857142856,10493.413333333334
2023-08-03,Store_E,Shoes,195,10528.66,8781.421428571428,10642.416999999998
2023-08-03,Store_C,Shoes,203,15658.46,10026.319999999998,10864.144999999999
2023-08-03,Store_D,Accessories,243,11547.92,11281.165714285713,10852.395666666667
2023-08-03,Store_C,Dresses,199,19561.48,11701.042857142855,11011.132000000001
2023-08-03,Store_A,T-Shirts,182,13310.02,12957.171428571428,11339.231
2023-08-03,Store_C,Jeans,206,4133.62,11745.121428571429,10839.227666666666
2023-08-03,Store_A,Jeans,215,3764.88,11215.005714285713,10422.799333333332
2023-08-03,Store_A,Jackets,217,8266.8,10891.882857142857,10274.535666666665
2023-08-03,Store_A,Dresses,193,4757.1,9334.545714285714,9821.038333333334
2023-08-03,Store_A,Shoes,214,17223.81,10145.387142857142,9896.618666666667
2023-08-03,Store_A,Accessories,208,4211.21,7952.4914285714285,9542.521333333334
2023-08-03,Store_B,T-Shirts,192,4095.92,6636.191428571428,9227.971333333333
2023-08-03,Store_C,Jackets,218,8400.51,7245.747142857143,8912.241666666667
2023-08-03,Store_B,Jackets,212,9309.28,8037.804285714286,8570.29
2023-08-03,Store_B,Dresses,180,16895.25,9270.44,8633.474333333334
2023-08-03,Store_B,Shoes,181,14729.32,10695.042857142858,9054.749000000002
2023-08-03,Store_B,Accessories,225,11518.23,9879.960000000001,8836.349666666667
2023-08-03,Store_C,T-Shirts,215,11092.76,10863.038571428571,9139.390000000001
2023-08-03,Store_B,Jeans,206,4683.05,10946.914285714285,8767.955333333333
2023-08-04,Store_C,Accessories,186,13673.8,11700.241428571428,9097.725
2023-08-04,Store_D,T-Shirts,165,8724.17,11616.654285714283,9262.992999999999
2023-08-04,Store_D,Jeans,215,3375.3,9685.232857142857,9187.567333333334
2023-08-04,Store_D,Jackets,198,5026.29,8299.085714285715,9267.009333333332
2023-08-04,Store_D,Dresses,190,12501.97,8439.619999999999,9597.703333333333
2023-08-04,Store_D,Shoes,197,19136.58,9588.737142857144,10004.117
2023-08-04,Store_E,Jeans,225,4736.05,9596.308571428572,10069.852
2023-08-04,Store_E,T-Shirts,192,3482.34,8140.385714285714,9631.852
2023-08-04,Store_E,Jackets,189,10014.93,8324.78,9815.112333333333
2023-08-04,Store_E,Dresses,220,14189.43,9869.655714285715,9867.494333333332
2023-08-04,Store_E,Shoes,175,6171.91,10033.315714285714,9824.035
2023-08-04,Store_C,Shoes,194,17225.98,10708.174285714285,10047.279
2023-08-04,Store_D,Accessories,226,9018.56,9262.742857142857,9825.948999999999
2023-08-04,Store_E,Accessories,221,12727.43,10404.368571428571,9865.266
2023-08-04,Store_C,Dresses,196,10908.53,11465.252857142857,9576.834333333334
2023-08-04,Store_C,Jeans,213,13814.42,12008.037142857142,9593.647666666666
2023-08-04,Store_C,Jackets,218,6324.85,10884.525714285714,9666.688666666665
2023-08-04,Store_A,T-Shirts,194,6887.22,10986.712857142857,9770.766666666666
2023-08-04,Store_A,Jeans,191,18355.27,11148.039999999999,10107.049
2023-08-04,Store_A,Jackets,201,9709.17,11246.698571428571,10272.118
2023-08-04,Store_A,Shoes,177,10729.45,10961.272857142858,10055.639333333333
2023-08-04,Store_A,Accessories,210,9634.36,10779.248571428572,10236.411
2023-08-04,Store_A,Dresses,205,14761.39,10914.53,10591.926666666668
2023-08-04,Store_B,Jeans,201,5077.44,10736.328571428572,10481.157666666668
2023-08-04,Store_B,Jackets,210,20036.78,12614.837142857144,10838.741
2023-08-04,Store_B,Dresses,187,5038.86,10712.492857142857,10443.527999999998
2023-08-04,Store_B,Shoes,189,17362.81,11805.869999999999,10531.310999999998
2023-08-04,Store_B,Accessories,181,17325.65,12748.184285714287,10724.891666666666
2023-08-04,Store_C,T-Shirts,210,9791.03,12770.565714285714,10681.500666666667
2023-08-04,Store_B,T-Shirts,195,7426.39,11722.708571428573,10772.945333333333
2023-08-05,Store_D,Dresses,185,13879.69,12980.172857142858,10779.808333333332
2023-08-05,Store_C,Accessories,206,13161.21,11997.948571428571,10927.709666666668
2023-08-05,Store_D,T-Shirts,215,11625.19,12938.852857142858,11202.706
2023-08-05,Store_D,Jeans,183,16797.05,12858.03,11595.064666666667
2023-08-05,Store_D,Jackets,210,8629.2,11615.679999999998,11465.972333333333
2023-08-05,Store_D,Shoes,206,4938.4,10922.447142857143,10992.69966666667
2023-08-05,Store_C,Shoes,193,4692.22,10531.85142857143,10991.238666666668
2023-08-05,Store_E,T-Shirts,232,11424.37,10181.091428571428,11255.973
2023-08-05,Store_E,Jeans,200,3741.33,8835.394285714287,11046.853000000001
2023-08-05,Store_E,Jackets,189,3979.64,7743.172857142858,10706.526666666668
2023-08-05,Store_E,Dresses,208,5344.5,6107.094285714286,10678.946333333333
2023-08-05,Store_E,Shoes,216,13958.1,6868.365714285715,10570.017
2023-08-05,Store_E,Accessories,177,4288.21,6775.481428571429,10412.338666666668
2023-08-05,Store_D,Accessories,188,8786.34,7360.355714285715,10280.969000000001
2023-08-05,Store_C,Dresses,230,5188.36,6469.4971428571425,10090.296666666665
2023-08-05,Store_A,T-Shirts,204,17380.8,8417.992857142857,10209.176000000001
2023-08-05,Store_C,Jeans,193,11265.06,9458.767142857143,10373.849666666669
