Date,Store,Category,Units_Sold,Revenue
2023-10-06,Store_E,Jeans,210,10929.49
2023-10-06,Store_E,Jackets,210,5960.11
2023-10-06,Store_E,Dresses,213,14926.66
2023-10-06,Store_E,Shoes,206,5799.71
2023-10-06,Store_E,Accessories,197,17602.97
2023-10-07,Store_A,T-Shirts,213,6509.79
2023-10-07,Store_A,Jeans,187,13052.22
2023-10-07,Store_A,Jackets,194,17475.22
2023-10-07,Store_A,Dresses,207,7822.14
2023-10-07,Store_A,Shoes,228,18696.35
2023-10-07,Store_A,Accessories,229,15750.56
2023-10-07,Store_B,T-Shirts,177,5196.28
2023-10-07,Store_B,Jeans,207,11295.73
2023-10-07,Store_B,Jackets,201,15699.14
2023-10-07,Store_B,Dresses,211,14104.66
2023-10-07,Store_B,Shoes,222,9179.46
2023-10-07,Store_B,Accessories,171,5214.95
2023-10-07,Store_C,T-Shirts,195,13197.39
2023-10-07,Store_C,Jeans,220,18136.55
2023-10-07,Store_C,Jackets,181,3109.29
2023-10-07,Store_C,Dresses,189,4556.97
2023-10-07,Store_C,Shoes,185,3444.53
2023-10-07,Store_C,Accessories,227,9558.07
2023-10-07,Store_D,T-Shirts,205,13018.23
2023-10-07,Store_D,Jeans,205,18306.18
2023-10-07,Store_D,Jackets,223,15985.85
2023-10-07,Store_D,Dresses,200,15888.1
2023-10-07,Store_D,Shoes,225,20005.73
2023-10-07,Store_D,Accessories,217,14992.37
2023-10-07,Store_E,T-Shirts,185,5643.52
2023-10-07,Store_E,Jeans,199,6774.1
2023-10-07,Store_E,Jackets,195,7066.73
2023-10-07,Store_E,Dresses,222,15685.0
2023-10-07,Store_E,Shoes,189,16985.15
2023-10-07,Store_E,Accessories,230,13274.35
2023-10-08,Store_A,T-Shirts,197,7320.82
2023-10-08,Store_A,Jeans,205,17233.5
2023-10-08,Store_A,Jackets,188,8279.87
2023-10-08,Store_A,Dresses,187,3025.79
2023-10-08,Store_A,Shoes,211,15813.59
2023-10-08,Store_A,Accessories,221,15727.84
2023-10-08,Store_B,T-Shirts,207,2536.19
2023-10-08,Store_B,Jeans,180,10379.81
2023-10-08,Store_B,Jackets,167,14434.02
2023-10-08,Store_B,Dresses,220,15320.36
2023-10-08,Store_B,Shoes,212,5748.92
2023-10-08,Store_B,Accessories,199,5291.9
2023-10-08,Store_C,T-Shirts,207,7115.82
2023-10-08,Store_C,Jeans,192,6734.27
2023-10-08,Store_C,Jackets,194,10393.86
2023-10-08,Store_C,Dresses,199,8152.86
2023-10-08,Store_C,Shoes,200,3740.43
2023-10-08,Store_C,Accessories,205,2916.44
2023-10-08,Store_D,T-Shirts,206,10252.49
2023-10-08,Store_D,Jeans,201,10910.54
2023-10-08,Store_D,Jackets,186,16475.35
2023-10-08,Store_D,Dresses,182,11988.81
2023-10-08,Store_D,Shoes,192,13388.83
2023-10-08,Store_D,Accessories,198,16953.55
2023-10-08,Store_E,T-Shirts,204,13449.39
2023-10-08,Store_E,Jeans,207,17659.84
2023-10-08,Store_E,Jackets,225,20206.24
2023-10-08,Store_E,Dresses,211,11529.37
2023-10-08,Store_E,Shoes,203,13870.41
2023-10-08,Store_E,Accessories,200,14003.85
2023-10-09,Store_A,T-Shirts,202,8238.16
2023-10-09,Store_A,Jeans,213,5422.96
2023-10-09,Store_A,Jackets,198,9163.99
2023-10-09,Store_A,Dresses,209,6336.0
2023-10-09,Store_A,Shoes,177,17264.94
2023-10-09,Store_A,Accessories,219,19515.92
2023-10-09,Store_B,T-Shirts,201,15686.44
2023-10-09,Store_B,Jeans,188,4910.58
2023-10-09,Store_B,Jackets,208,20410.68
2023-10-09,Store_B,Dresses,189,8798.9
2023-10-09,Store_B,Shoes,184,13438.21
2023-10-09,Store_B,Accessories,188,5900.46
2023-10-09,Store_C,T-Shirts,198,11391.41
2023-10-09,Store_C,Jeans,218,5990.97
2023-10-09,Store_C,Jackets,221,19463.81
2023-10-09,Store_C,Dresses,188,4676.47
2023-10-09,Store_C,Shoes,178,6469.16
2023-10-09,Store_C,Accessories,193,3908.91
2023-10-09,Store_D,T-Shirts,200,11709.78
2023-10-09,Store_D,Jeans,205,9679.23
2023-10-09,Store_D,Jackets,204,5554.32
2023-10-09,Store_D,Dresses,204,15820.97
2023-10-09,Store_D,Shoes,193,17833.63
2023-10-09,Store_D,Accessories,183,5064.0
2023-10-09,Store_E,T-Shirts,218,12630.97
2023-10-09,Store_E,Jeans,226,14850.68
2023-10-09,Store_E,Jackets,183,5037.65
2023-10-09,Store_E,Dresses,186,6655.79
2023-10-09,Store_E,Shoes,189,9949.63
2023-10-09,Store_E,Accessories,195,10526.83
2023-10-10,Store_A,T-Shirts,214,20666.49
2023-10-10,Store_A,Jeans,225,6558.32
2023-10-10,Store_A,Jackets,210,8968.01
2023-10-10,Store_A,Dresses,182,11412.26
2023-10-10,Store_A,Shoes,189,8555.64
2023-10-10,Store_A,Accessories,188,3128.19
2023-10-10,Store_B,T-Shirts,209,19043.17
2023-10-10,Store_B,Jeans,201,8853.75
2023-10-10,Store_B,Jackets,169,14136.39
2023-10-10,Store_B,Dresses,190,12741.26
2023-10-10,Store_B,Shoes,191,17358.99
2023-10-10,Store_B,Accessories,172,7129.13
2023-10-10,Store_C,T-Shirts,202,2201.5
2023-10-10,Store_C,Jeans,206,12426.12
2023-10-10,Store_C,Jackets,221,7583.5
2023-10-10,Store_C,Dresses,172,15189.12
2023-10-10,Store_C,Shoes,202,18487.75
2023-10-10,Store_C,Accessories,201,15581.61
2023-10-10,Store_D,T-Shirts,223,22086.44
2023-10-10,Store_D,Jeans,201,4437.89
2023-10-10,Store_D,Jackets,228,15926.75
2023-10-10,Store_D,Dresses,194,3866.86
2023-10-10,Store_D,Shoes,222,21330.95
2023-10-10,Store_D,Accessories,200,8457.93
2023-10-10,Store_E,T-Shirts,193,7615.12
2023-10-10,Store_E,Jeans,204,5454.11
2023-10-10,Store_E,Jackets,218,6914.09
2023-10-10,Store_E,Dresses,221,13338.59
2023-10-10,Store_E,Shoes,207,16907.83
2023-10-10,Store_E,Accessories,199,8013.3
2023-10-11,Store_A,T-Shirts,193,14332.75
2023-10-11,Store_A,Jeans,220,10003.98
2023-10-11,Store_A,Jackets,208,4110.71
2023-10-11,Store_A,Dresses,221,2758.07
2023-10-11,Store_A,Shoes,209,17256.96
2023-10-11,Store_A,Accessories,223,10862.94
2023-10-11,Store_B,T-Shirts,182,11648.72
2023-10-11,Store_B,Jeans,203,12499.38
2023-10-11,Store_B,Jackets,215,16858.17
2023-10-11,Store_B,Dresses,185,15170.95
2023-10-11,Store_B,Shoes,205,15564.51
2023-10-11,Store_B,Accessories,188,4211.01
2023-10-11,Store_C,T-Shirts,185,10673.62
2023-10-11,Store_C,Jeans,197,2917.85
2023-10-11,Store_C,Jackets,186,11335.89
2023-10-11,Store_C,Dresses,208,10714.16
2023-10-11,Store_C,Shoes,197,12400.32
2023-10-11,Store_C,Accessories,200,17379.75
2023-10-11,Store_D,T-Shirts,215,10112.31
2023-10-11,Store_D,Jeans,195,2505.99
2023-10-11,Store_D,Jackets,200,15539.1
2023-10-11,Store_D,Dresses,202,4235.36
2023-10-11,Store_D,Shoes,190,12571.42
2023-10-11,Store_D,Accessories,194,6530.75
2023-10-11,Store_E,T-Shirts,189,3647.43
2023-10-11,Store_E,Jeans,191,10973.03
2023-10-11,Store_E,Jackets,191,2347.91
2023-10-11,Store_E,Dresses,185,7682.14
2023-10-11,Store_E,Shoes,202,7042.58
2023-10-11,Store_E,Accessories,187,14589.93
2023-10-12,Store_A,T-Shirts,216,15500.98
2023-10-12,Store_A,Jeans,209,18605.01
2023-10-12,Store_A,Jackets,236,13806.21
2023-10-12,Store_A,Dresses,207,3479.59
2023-10-12,Store_A,Shoes,200,2747.32
2023-10-12,Store_A,Accessories,198,8278.11
2023-10-12,Store_B,T-Shirts,213,8501.68
2023-10-12,Store_B,Jeans,209,3854.02
2023-10-12,Store_B,Jackets,190,3029.26
2023-10-12,Store_B,Dresses,209,20729.95
2023-10-12,Store_B,Shoes,182,8891.34
2023-10-12,Store_B,Accessories,209,16203.4
2023-10-12,Store_C,T-Shirts,216,17788.12
2023-10-12,Store_C,Jeans,200,7346.48
2023-10-12,Store_C,Jackets,214,3936.25
2023-10-12,Store_C,Dresses,206,4523.17
2023-10-12,Store_C,Shoes,202,8160.47
2023-10-12,Store_C,Accessories,196,8234.72
2023-10-12,Store_D,T-Shirts,192,17128.17
2023-10-12,Store_D,Jeans,179,6247.36
2023-10-12,Store_D,Jackets,180,3600.96
2023-10-12,Store_D,Dresses,213,14538.49
2023-10-12,Store_D,Shoes,203,2267.4
2023-10-12,Store_D,Accessories,218,17708.47
2023-10-12,Store_E,T-Shirts,186,11799.31
2023-10-12,Store_E,Jeans,196,6789.01
2023-10-12,Store_E,Jackets,197,2128.66
2023-10-12,Store_E,Dresses,188,14053.14
2023-10-12,Store_E,Shoes,207,8606.95
2023-10-12,Store_E,Accessories,201,14936.27
2023-10-13,Store_A,T-Shirts,173,14213.34
2023-10-13,Store_A,Jeans,222,17114.3
2023-10-13,Store_A,Jackets,187,17413.36
2023-10-13,Store_A,Dresses,208,11353.12
2023-10-13,Store_A,Shoes,219,6018.11
2023-10-13,Store_A,Accessories,233,9671.25
2023-10-13,Store_B,T-Shirts,194,14315.0
2023-10-13,Store_B,Jeans,192,6473.23
2023-10-13,Store_B,Jackets,200,7212.7
2023-10-13,Store_B,Dresses,214,4926.79
2023-10-13,Store_B,Shoes,203,2161.55
2023-10-13,Store_B,Accessories,199,9332.17
2023-10-13,Store_C,T-Shirts,181,13443.12
2023-10-13,Store_C,Jeans,199,2677.83
2023-10-13,Store_C,Jackets,201,17922.39
2023-10-13,Store_C,Dresses,195,18374.88
2023-10-13,Store_C,Shoes,203,3886.03
2023-10-13,Store_C,Accessories,186,17886.89
2023-10-13,Store_D,T-Shirts,166,3693.96
2023-10-13,Store_D,Jeans,198,10162.27
2023-10-13,Store_D,Jackets,239,2844.25
2023-10-13,Store_D,Dresses,183,14000.86
2023-10-13,Store_D,Shoes,186,10858.83
2023-10-13,Store_D,Accessories,187,2062.82
2023-10-13,Store_E,T-Shirts,193,14943.92
2023-10-13,Store_E,Jeans,213,13119.95
2023-10-13,Store_E,Jackets,196,18708.94
2023-10-13,Store_E,Dresses,218,8547.31
2023-10-13,Store_E,Shoes,197,4588.3
2023-10-13,Store_E,Accessories,205,9027.37
2023-10-14,Store_A,T-Shirts,179,10837.64
2023-10-14,Store_A,Jeans,215,21197.88
2023-10-14,Store_A,Jackets,204,18945.63
2023-10-14,Store_A,Dresses,189,13201.39
2023-10-14,Store_A,Shoes,182,11514.77
2023-10-14,Store_A,Accessories,191,14138.05
2023-10-14,Store_B,T-Shirts,191,5605.38
2023-10-14,Store_B,Jeans,223,7175.29
2023-10-14,Store_B,Jackets,205,4277.0
2023-10-14,Store_B,Dresses,191,18389.92
2023-10-14,Store_B,Shoes,196,19112.53
2023-10-14,Store_B,Accessories,197,12804.27
2023-10-14,Store_C,T-Shirts,214,8140.36
2023-10-14,Store_C,Jeans,188,5160.29
2023-10-14,Store_C,Jackets,211,10077.81
2023-10-14,Store_C,Dresses,192,8025.43
2023-10-14,Store_C,Shoes,228,8846.07
2023-10-14,Store_C,Accessories,208,12871.55
2023-10-14,Store_D,T-Shirts,191,5677.18
2023-10-14,Store_D,Jeans,199,15329.06
2023-10-14,Store_D,Jackets,202,16465.93
2023-10-14,Store_D,Dresses,199,7474.64
2023-10-14,Store_D,Shoes,159,13312.29
2023-10-14,Store_D,Accessories,225,20651.31
2023-10-14,Store_E,T-Shirts,230,18054.52
2023-10-14,Store_E,Jeans,187,12926.1
2023-10-14,Store_E,Jackets,222,12230.46
2023-10-14,Store_E,Dresses,230,13844.35
2023-10-14,Store_E,Shoes,194,13318.34
2023-10-14,Store_E,Accessories,197,6811.4
2023-10-15,Store_A,T-Shirts,176,7753.64
2023-10-15,Store_A,Jeans,177,14834.65
2023-10-15,Store_A,Jackets,206,7335.06
2023-10-15,Store_A,Dresses,198,17941.87
2023-10-15,Store_A,Shoes,168,10850.47
2023-10-15,Store_A,Accessories,207,7204.18
2023-10-15,Store_B,T-Shirts,191,5940.83
2023-10-15,Store_B,Jeans,195,10700.56
2023-10-15,Store_B,Jackets,193,5749.06
2023-10-15,Store_B,Dresses,191,17927.03
2023-10-15,Store_B,Shoes,207,4601.22
2023-10-15,Store_B,Accessories,176,12267.06
2023-10-15,Store_C,T-Shirts,183,9020.79
2023-10-15,Store_C,Jeans,205,20134.79
2023-10-15,Store_C,Jackets,208,2383.83
2023-10-15,Store_C,Dresses,175,3476.87
2023-10-15,Store_C,Shoes,221,3623.68
2023-10-15,Store_C,Accessories,205,16826.76
2023-10-15,Store_D,T-Shirts,196,14945.36
2023-10-15,Store_D,Jeans,219,13939.28
2023-10-15,Store_D,Jackets,210,13008.21
2023-10-15,Store_D,Dresses,224,9941.19
2023-10-15,Store_D,Shoes,212,16021.44
2023-10-15,Store_D,Accessories,156,6509.31
2023-10-15,Store_E,T-Shirts,192,6134.13
2023-10-15,Store_E,Jeans,186,9282.11
2023-10-15,Store_E,Jackets,169,13229.97
2023-10-15,Store_E,Dresses,199,7353.0
2023-10-15,Store_E,Shoes,206,15752.64
2023-10-15,Store_E,Accessories,178,4136.89
2023-10-16,Store_A,T-Shirts,184,2921.87
2023-10-16,Store_A,Jeans,183,13294.26
2023-10-16,Store_A,Jackets,194,4749.36
2023-10-16,Store_A,Dresses,202,5064.57
2023-10-16,Store_A,Shoes,186,3350.33
2023-10-16,Store_A,Accessories,202,12565.94
2023-10-16,Store_B,T-Shirts,208,4970.13
2023-10-16,Store_B,Jeans,171,3686.09
2023-10-16,Store_B,Jackets,216,11395.74
2023-10-16,Store_B,Dresses,186,10266.8
2023-10-16,Store_B,Shoes,209,9178.16
2023-10-16,Store_B,Accessories,221,20171.1
2023-10-16,Store_C,T-Shirts,175,12194.63
2023-10-16,Store_C,Jeans,200,12321.74
2023-10-16,Store_C,Jackets,213,4387.63
2023-10-16,Store_C,Dresses,224,6700.85
2023-10-16,Store_C,Shoes,181,6329.61
2023-10-16,Store_C,Accessories,197,5502.37
2023-10-16,Store_D,T-Shirts,197,5962.83
2023-10-16,Store_D,Jeans,180,4229.97
2023-10-16,Store_D,Jackets,219,18298.95
2023-10-16,Store_D,Dresses,194,3275.13
2023-10-16,Store_D,Shoes,208,5361.32
2023-10-16,Store_D,Accessories,218,15456.66
2023-10-16,Store_E,T-Shirts,208,13383.75
2023-10-16,Store_E,Jeans,199,9657.83
2023-10-16,Store_E,Jackets,200,12561.22
2023-10-16,Store_E,Dresses,196,6394.37
2023-10-16,Store_E,Shoes,196,9977.49
2023-10-16,Store_E,Accessories,213,8699.1
2023-10-17,Store_A,T-Shirts,200,2545.99
2023-10-17,Store_A,Jeans,191,6298.39
2023-10-17,Store_A,Jackets,209,7675.62
2023-10-17,Store_A,Dresses,203,11163.39
2023-10-17,Store_A,Shoes,178,10331.95
2023-10-17,Store_A,Accessories,223,20767.45
2023-10-17,Store_B,T-Shirts,216,10674.55
2023-10-17,Store_B,Jeans,196,2871.58
2023-10-17,Store_B,Jackets,204,15700.89
2023-10-17,Store_B,Dresses,203,14724.04
2023-10-17,Store_B,Shoes,201,6955.27
2023-10-17,Store_B,Accessories,179,13760.2
2023-10-17,Store_C,T-Shirts,204,17461.02
2023-10-17,Store_C,Jeans,199,14250.35
2023-10-17,Store_C,Jackets,206,14012.94
2023-10-17,Store_C,Dresses,217,7829.24
2023-10-17,Store_C,Shoes,171,13335.17
2023-10-17,Store_C,Accessories,198,5166.49
2023-10-17,Store_D,T-Shirts,209,18294.46
2023-10-17,Store_D,Jeans,211,16823.93
2023-10-17,Store_D,Jackets,220,13519.56
2023-10-17,Store_D,Dresses,197,19208.87
2023-10-17,Store_D,Shoes,179,10342.46
2023-10-17,Store_D,Accessories,218,7813.14
2023-10-17,Store_E,T-Shirts,201,8398.96
2023-10-17,Store_E,Jeans,210,5859.72
2023-10-17,Store_E,Jackets,205,8342.19
2023-10-17,Store_E,Dresses,218,13095.44
2023-10-17,Store_E,Shoes,218,4962.48
2023-10-17,Store_E,Accessories,199,10189.61
2023-10-18,Store_A,T-Shirts,217,17782.23
2023-10-18,Store_A,Jeans,188,9089.16
2023-10-18,Store_A,Jackets,247,10554.32
2023-10-18,Store_A,Dresses,214,6329.24
2023-10-18,Store_A,Shoes,217,13041.38
2023-10-18,Store_A,Accessories,196,12113.45
2023-10-18,Store_B,T-Shirts,200,3383.89
2023-10-18,Store_B,Jeans,206,12425.26
2023-10-18,Store_B,Jackets,182,9516.28
2023-10-18,Store_B,Dresses,210,17236.07
2023-10-18,Store_B,Shoes,192,18110.16
2023-10-18,Store_B,Accessories,209,9170.59
2023-10-18,Store_C,T-Shirts,203,8329.86
2023-10-18,Store_C,Jeans,197,14345.31
2023-10-18,Store_C,Jackets,223,7511.63
2023-10-18,Store_C,Dresses,202,2302.3
2023-10-18,Store_C,Shoes,228,21633.61
2023-10-18,Store_C,Accessories,207,10024.72
2023-10-18,Store_D,T-Shirts,217,20902.36
2023-10-18,Store_D,Jeans,205,15691.12
2023-10-18,Store_D,Jackets,211,7683.07
2023-10-18,Store_D,Dresses,213,5316.45
2023-10-18,Store_D,Shoes,199,5465.55
2023-10-18,Store_D,Accessories,199,12408.04
2023-10-18,Store_E,T-Shirts,211,10026.15
2023-10-18,Store_E,Jeans,199,14200.4
2023-10-18,Store_E,Jackets,193,3727.29
2023-10-18,Store_E,Dresses,177,16522.07
2023-10-18,Store_E,Shoes,193,2382.44
2023-10-18,Store_E,Accessories,177,15278.09
2023-10-19,Store_A,T-Shirts,198,8052.33
2023-10-19,Store_A,Jeans,182,3073.12
2023-10-19,Store_A,Jackets,209,4346.47
2023-10-19,Store_A,Dresses,201,10311.63
2023-10-19,Store_A,Shoes,213,6601.53
2023-10-19,Store_A,Accessories,189,18452.93
2023-10-19,Store_B,T-Shirts,188,4010.15
2023-10-19,Store_B,Jeans,205,10339.82
2023-10-19,Store_B,Jackets,226,18958.37
2023-10-19,Store_B,Dresses,221,14173.51
2023-10-19,Store_B,Shoes,210,3784.15
2023-10-19,Store_B,Accessories,169,2415.08
2023-10-19,Store_C,T-Shirts,179,4725.73
2023-10-19,Store_C,Jeans,221,13697.35
2023-10-19,Store_C,Jackets,207,8833.38
2023-10-19,Store_C,Dresses,184,11135.24
2023-10-19,Store_C,Shoes,199,5642.55
2023-10-19,Store_C,Accessories,197,19364.9
2023-10-19,Store_D,T-Shirts,187,12266.97
2023-10-19,Store_D,Jeans,182,4685.01
2023-10-19,Store_D,Jackets,208,10847.28
2023-10-19,Store_D,Dresses,213,16322.33
2023-10-19,Store_D,Shoes,214,11395.94
2023-10-19,Store_D,Accessories,194,14246.0
2023-10-19,Store_E,T-Shirts,182,3161.01
2023-10-19,Store_E,Jeans,202,15109.08
2023-10-19,Store_E,Jackets,199,12742.59
2023-10-19,Store_E,Dresses,241,3094.02
2023-10-19,Store_E,Shoes,197,8318.35
2023-10-19,Store_E,Accessories,209,8619.59
2023-10-20,Store_A,T-Shirts,213,2897.97
2023-10-20,Store_A,Jeans,213,7568.8
2023-10-20,Store_A,Jackets,200,12572.22
2023-10-20,Store_A,Dresses,216,13236.23
2023-10-20,Store_A,Shoes,186,17880.08
2023-10-20,Store_A,Accessories,215,8008.26
2023-10-20,Store_B,T-Shirts,188,2185.97
2023-10-20,Store_B,Jeans,225,17317.55
2023-10-20,Store_B,Jackets,198,7940.23
2023-10-20,Store_B,Dresses,207,19431.72
2023-10-20,Store_B,Shoes,226,17989.91
2023-10-20,Store_B,Accessories,210,20510.05
2023-10-20,Store_C,T-Shirts,219,3747.83
2023-10-20,Store_C,Jeans,194,10882.54
2023-10-20,Store_C,Jackets,217,17238.05
2023-10-20,Store_C,Dresses,164,15344.58
2023-10-20,Store_C,Shoes,187,11096.83
2023-10-20,Store_C,Accessories,194,18786.99
2023-10-20,Store_D,T-Shirts,189,6879.02
2023-10-20,Store_D,Jeans,206,10928.69
2023-10-20,Store_D,Jackets,187,14447.79
2023-10-20,Store_D,Dresses,220,7123.99
2023-10-20,Store_D,Shoes,207,19009.3
2023-10-20,Store_D,Accessories,191,13438.4
2023-10-20,Store_E,T-Shirts,216,18241.19
2023-10-20,Store_E,Jeans,199,6346.42
2023-10-20,Store_E,Jackets,194,11546.82
2023-10-20,Store_E,Dresses,200,18265.77
2023-10-20,Store_E,Shoes,230,10392.38
2023-10-20,Store_E,Accessories,214,20892.81
2023-10-21,Store_A,T-Shirts,203,11575.73
2023-10-21,Store_A,Jeans,212,15535.85
2023-10-21,Store_A,Jackets,221,18344.57
2023-10-21,Store_A,Dresses,220,21168.14
2023-10-21,Store_A,Shoes,200,12846.43
2023-10-21,Store_A,Accessories,187,15483.1
2023-10-21,Store_B,T-Shirts,192,17731.87
2023-10-21,Store_B,Jeans,199,17309.04
2023-10-21,Store_B,Jackets,209,2474.99
2023-10-21,Store_B,Dresses,199,9504.25
2023-10-21,Store_B,Shoes,198,15643.81
2023-10-21,Store_B,Accessories,186,11630.19
2023-10-21,Store_C,T-Shirts,203,19427.94
2023-10-21,Store_C,Jeans,208,19685.74
2023-10-21,Store_C,Jackets,198,16583.35
2023-10-21,Store_C,Dresses,187,16333.53
2023-10-21,Store_C,Shoes,210,13236.04
2023-10-21,Store_C,Accessories,180,11845.27
2023-10-21,Store_D,T-Shirts,224,10719.33
2023-10-21,Store_D,Jeans,218,2378.49
2023-10-21,Store_D,Jackets,189,6486.69
2023-10-21,Store_D,Dresses,192,12471.43
2023-10-21,Store_D,Shoes,194,11397.68
2023-10-21,Store_D,Accessories,219,3137.74
2023-10-21,Store_E,T-Shirts,199,18227.7
2023-10-21,Store_E,Jeans,205,14288.11
2023-10-21,Store_E,Jackets,187,14593.37
2023-10-21,Store_E,Dresses,207,6485.53
2023-10-21,Store_E,Shoes,208,2657.53
2023-10-21,Store_E,Accessories,210,5593.26
2023-10-22,Store_A,T-Shirts,222,2905.06
2023-10-22,Store_A,Jeans,195,9214.31
2023-10-22,Store_A,Jackets,187,17852.78
2023-10-22,Store_A,Dresses,185,11504.37
2023-10-22,Store_A,Shoes,207,7819.63
2023-10-22,Store_A,Accessories,200,18992.58
2023-10-22,Store_B,T-Shirts,215,15131.34
2023-10-22,Store_B,Jeans,196,7092.6
2023-10-22,Store_B,Jackets,207,17649.93
2023-10-22,Store_B,Dresses,194,11148.16
2023-10-22,Store_B,Shoes,198,3427.45
2023-10-22,Store_B,Accessories,186,14057.71
2023-10-22,Store_C,T-Shirts,184,16158.71
2023-10-22,Store_C,Jeans,226,20003.81
2023-10-22,Store_C,Jackets,204,15754.1
2023-10-22,Store_C,Dresses,210,5782.27
2023-10-22,Store_C,Shoes,179,6970.38
2023-10-22,Store_C,Accessories,221,8656.01
2023-10-22,Store_D,T-Shirts,209,2393.3
2023-10-22,Store_D,Jeans,212,15293.46
2023-10-22,Store_D,Jackets,197,6579.78
2023-10-22,Store_D,Dresses,203,7150.18
2023-10-22,Store_D,Shoes,193,5799.2
2023-10-22,Store_D,Accessories,227,14816.91
2023-10-22,Store_E,T-Shirts,203,2033.26
2023-10-22,Store_E,Jeans,179,3551.69
2023-10-22,Store_E,Jackets,187,15465.54
2023-10-22,Store_E,Dresses,169,9533.53
2023-10-22,Store_E,Shoes,194,4577.38
2023-10-22,Store_E,Accessories,234,6259.12
2023-10-23,Store_A,T-Shirts,195,7440.51
2023-10-23,Store_A,Jeans,180,4622.28
2023-10-23,Store_A,Jackets,202,12183.66
2023-10-23,Store_A,Dresses,218,4898.89
2023-10-23,Store_A,Shoes,186,17261.29
2023-10-23,Store_A,Accessories,198,3310.45
2023-10-23,Store_B,T-Shirts,208,5320.28
2023-10-23,Store_B,Jeans,176,14758.35
2023-10-23,Store_B,Jackets,206,17735.14
2023-10-23,Store_B,Dresses,185,11075.29
2023-10-23,Store_B,Shoes,204,11299.04
2023-10-23,Store_B,Accessories,181,16554.0
2023-10-23,Store_C,T-Shirts,198,7857.57
2023-10-23,Store_C,Jeans,201,15052.39
2023-10-23,Store_C,Jackets,231,6016.41
2023-10-23,Store_C,Dresses,194,18649.9
2023-10-23,Store_C,Shoes,185,9969.21
2023-10-23,Store_C,Accessories,208,2898.43
2023-10-23,Store_D,T-Shirts,214,18470.63
2023-10-23,Store_D,Jeans,211,3565.89
2023-10-23,Store_D,Jackets,170,10750.27
2023-10-23,Store_D,Dresses,189,3192.52
2023-10-23,Store_D,Shoes,173,3954.34
2023-10-23,Store_D,Accessories,198,6611.62
2023-10-23,Store_E,T-Shirts,206,5411.79
2023-10-23,Store_E,Jeans,233,7906.63
2023-10-23,Store_E,Jackets,223,2866.01
2023-10-23,Store_E,Dresses,214,16451.4
2023-10-23,Store_E,Shoes,184,14804.14
2023-10-23,Store_E,Accessories,235,13313.22
2023-10-24,Store_A,T-Shirts,208,6018.11
2023-10-24,Store_A,Jeans,191,1933.36
2023-10-24,Store_A,Jackets,206,16596.23
2023-10-24,Store_A,Dresses,232,6082.55
2023-10-24,Store_A,Shoes,188,5628.77
2023-10-24,Store_A,Accessories,208,4830.63
2023-10-24,Store_B,T-Shirts,164,1718.5
2023-10-24,Store_B,Jeans,170,14181.7
2023-10-24,Store_B,Jackets,210,7843.38
2023-10-24,Store_B,Dresses,193,16870.71
2023-10-24,Store_B,Shoes,199,4829.55
2023-10-24,Store_B,Accessories,196,7429.64
2023-10-24,Store_C,T-Shirts,213,18398.71
2023-10-24,Store_C,Jeans,202,16584.15
2023-10-24,Store_C,Jackets,186,8708.28
2023-10-24,Store_C,Dresses,202,13742.03
2023-10-24,Store_C,Shoes,186,11935.05
2023-10-24,Store_C,Accessories,194,8993.18
2023-10-24,Store_D,T-Shirts,219,17733.6
2023-10-24,Store_D,Jeans,213,16522.88
2023-10-24,Store_D,Jackets,188,13856.1
2023-10-24,Store_D,Dresses,169,9021.5
2023-10-24,Store_D,Shoes,183,17020.96
2023-10-24,Store_D,Accessories,219,10872.56
2023-10-24,Store_E,T-Shirts,200,15798.7
2023-10-24,Store_E,Jeans,215,19220.94
2023-10-24,Store_E,Jackets,202,10357.86
2023-10-24,Store_E,Dresses,184,13113.82
2023-10-24,Store_E,Shoes,208,15500.42
2023-10-24,Store_E,Accessories,216,2802.41
2023-10-25,Store_A,T-Shirts,188,16522.56
2023-10-25,Store_A,Jeans,211,9745.52
2023-10-25,Store_A,Jackets,200,7281.51
2023-10-25,Store_A,Dresses,191,10944.57
2023-10-25,Store_A,Shoes,180,4691.75
2023-10-25,Store_A,Accessories,217,21327.11
2023-10-25,Store_B,T-Shirts,210,2747.6
2023-10-25,Store_B,Jeans,192,5063.74
2023-10-25,Store_B,Jackets,220,15495.76
2023-10-25,Store_B,Dresses,199,13627.81
2023-10-25,Store_B,Shoes,197,16163.13
2023-10-25,Store_B,Accessories,190,13154.6
2023-10-25,Store_C,T-Shirts,183,9205.34
2023-10-25,Store_C,Jeans,193,7302.01
2023-10-25,Store_C,Jackets,189,3384.53
2023-10-25,Store_C,Dresses,219,11932.2
2023-10-25,Store_C,Shoes,192,3806.06
2023-10-25,Store_C,Accessories,179,12939.4
2023-10-25,Store_D,T-Shirts,215,5413.51
2023-10-25,Store_D,Jeans,193,10833.73
2023-10-25,Store_D,Jackets,198,8301.27
2023-10-25,Store_D,Dresses,217,9564.31
2023-10-25,Store_D,Shoes,183,12036.66
2023-10-25,Store_D,Accessories,185,18347.87
2023-10-25,Store_E,T-Shirts,194,11317.77
2023-10-25,Store_E,Jeans,166,6483.97
2023-10-25,Store_E,Jackets,202,11688.7
2023-10-25,Store_E,Dresses,213,20560.06
2023-10-25,Store_E,Shoes,196,11041.0
